DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,AQICategoryNumber,AQICategory,cityRank,cityName,cityCSA,cityState,cityPopulation2018Estimate,cityPopulation2010Census,cityLat,cityLong,cityZip
2015-03-04 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,69,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-03-05 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,27,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-03-05 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,47,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-03-06 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,28,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-03-06 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,34,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-03-07 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,35,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-03-07 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,63,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-01 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,41,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-01 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,24,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-02 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,50,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-02 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,57,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-03 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,25,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-03 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,54,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-04 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,36,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-04 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,30,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-05 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,44,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-05 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,31,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-06 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,37,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-06 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,53,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-07 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,25,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-04-07 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,57,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-01 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,33,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-01 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,30,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-02 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,34,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-02 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,43,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-03 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,47,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-03 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,44,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-04 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,90,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-04 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,61,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-05 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,90,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-05 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,62,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-06 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,34,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-06 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,52,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-07 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,49,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-05-07 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,64,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-01 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,14,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-01 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,26,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-02 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,10,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-02 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,22,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-03 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,27,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-03 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,33,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-04 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,26,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-04 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,32,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-05 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,23,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-05 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,45,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-06 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,45,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-06 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,48,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-07 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,37,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-06-07 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,38,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-01 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,61,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-01 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,67,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-02 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,32,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-02 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,68,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-03 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,71,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-03 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,50,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-04 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,51,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-04 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,59,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-05 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,49,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-05 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,69,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-06 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,41,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-06 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,63,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-07 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,51,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-07-07 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,63,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-01 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,64,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-01 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,49,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-02 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,64,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-02 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,40,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-03 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,93,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-03 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,56,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-04 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,51,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-04 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,52,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-05 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,50,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-05 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,52,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-06 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,42,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-06 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,26,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-07 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,39,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-08-07 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,36,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-01 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,90,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-01 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,83,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-02 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,100,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-02 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,93,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-03 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,140,3,Unhealthy for Sensitive Groups,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-03 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,96,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-04 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,39,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-04 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,77,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-05 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,35,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-05 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,35,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-06 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,42,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-06 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,33,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-07 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,100,2,Moderate,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-09-07 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,50,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-10-01 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,16,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-10-01 ,0,EST,Newark,NJ,40.7267,-74.1442,PM2.5,25,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
2015-10-02 ,0,EST,Newark,NJ,40.7267,-74.1442,OZONE,17,1,Good,1,New York City,"New York-Newark, NY-NJ-CT-PA Combined Statistical Area",NY,22679948,22255491,40.7128,-74.006,10001
