DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,AQICategoryNumber,AQICategory,csaRank,csaFullName,csaPrimaryCity,csaPrimaryCityState,csaPopulation2018Estimate,csaPopulation2010Census,csaPrimaryCityLat,csaPrimaryCityLong,csaPrimaryCityZip,csaTimeZone,csaStandardTimeUtcOffset,csaDaylightSavingsTimeUtcOffset,csaSearchLat,csaSearchLong,csaSearchRadius
2015-03-06 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,73,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-03-06 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,38,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-03-07 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,44,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-03-07 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,69,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-03-07 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,19,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-01 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,46,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-01 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,65,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-01 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,52,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-02 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,42,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-02 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,41,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-02 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,53,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-03 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,34,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-03 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,61,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-03 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,24,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-04 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,40,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-04 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,35,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-04 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,11,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-05 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,46,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-05 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,33,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-05 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,13,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-06 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,35,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-06 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,53,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-06 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,58,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-07 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,42,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-07 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,57,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-04-07 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,21,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-01 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,48,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-01 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,51,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-01 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,44,1,Good,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-02 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,54,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-02 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,81,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-02 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM10,63,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-03 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,OZONE,97,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
2015-05-03 ,0,EST,Cleveland-Akron-Lorain,OH,41.0814,-81.519,PM2.5,91,2,Moderate,17,"Cleveland-Akron-Canton, OH Combined Statistical Area",Cleveland,OH,3599264,3630166,41.4993,-81.6944,44113,Eastern,-05:00,-04:00,41.0814,-81.519,50
